date,store_id,city,sku_id,power_cluster,predicted_demand,confidence_score,lower_bound,upper_bound
2023-07-05,STORE_018,Bangalore,SKU_032,very_high,5.93,0.69,4.73,7.13
2023-07-06,STORE_018,Bangalore,SKU_032,very_high,5.94,0.32,3.08,8.8
2023-07-07,STORE_018,Bangalore,SKU_032,very_high,5.94,0.47,3.73,8.15
2023-07-01,STORE_044,Jaipur,SKU_196,medium,3.54,0.44,2.16,4.92
2023-07-02,STORE_044,Jaipur,SKU_196,medium,3.54,0.55,2.45,4.63
2023-07-03,STORE_044,Jaipur,SKU_196,medium,2.9,0.74,2.43,3.37
2023-07-04,STORE_044,Jaipur,SKU_196,medium,2.9,0.4,1.68,4.12
2023-07-05,STORE_044,Jaipur,SKU_196,medium,2.9,0.65,2.22,3.58
2023-07-06,STORE_044,Jaipur,SKU_196,medium,2.9,0.31,1.48,4.32
2023-07-07,STORE_044,Jaipur,SKU_196,medium,2.9,0.3,1.46,4.34
2023-07-01,STORE_023,Hyderabad,SKU_092,medium,2.66,0.38,1.5,3.82
2023-07-02,STORE_023,Hyderabad,SKU_092,medium,2.66,0.32,1.36,3.96
2023-07-03,STORE_023,Hyderabad,SKU_092,medium,2.32,0.68,1.85,2.79
2023-07-04,STORE_023,Hyderabad,SKU_092,medium,2.32,0.93,2.28,2.36
2023-07-05,STORE_023,Hyderabad,SKU_092,medium,2.32,0.58,1.66,2.98
2023-07-06,STORE_023,Hyderabad,SKU_092,medium,2.31,0.51,1.53,3.09
2023-07-07,STORE_023,Hyderabad,SKU_092,medium,2.31,0.71,1.88,2.74
2023-07-01,STORE_017,Bangalore,SKU_037,high,11.44,0.32,5.91,16.97
2023-07-02,STORE_017,Bangalore,SKU_037,high,11.43,0.84,10.5,12.36
2023-07-03,STORE_017,Bangalore,SKU_037,high,8.85,0.64,6.73,10.97
2023-07-04,STORE_017,Bangalore,SKU_037,high,8.85,0.41,5.19,12.51
2023-07-05,STORE_017,Bangalore,SKU_037,high,8.85,0.64,6.77,10.93
2023-07-06,STORE_017,Bangalore,SKU_037,high,8.9,0.66,6.93,10.87
2023-07-07,STORE_017,Bangalore,SKU_037,high,8.9,0.54,6.12,11.68
2023-07-01,STORE_027,Chennai,SKU_036,low,20.66,0.66,16.03,25.29
2023-07-02,STORE_027,Chennai,SKU_036,low,20.66,0.75,17.42,23.9
2023-07-03,STORE_027,Chennai,SKU_036,low,15.57,0.35,8.32,22.82
2023-07-04,STORE_027,Chennai,SKU_036,low,15.57,0.86,14.44,16.7
2023-07-05,STORE_027,Chennai,SKU_036,low,15.57,0.44,9.48,21.66
2023-07-06,STORE_027,Chennai,SKU_036,low,15.59,0.7,12.58,18.6
2023-07-07,STORE_027,Chennai,SKU_036,low,15.59,0.86,14.46,16.72
2023-07-01,STORE_027,Chennai,SKU_140,very_high,20.96,0.32,10.8,31.12
2023-07-02,STORE_027,Chennai,SKU_140,very_high,20.96,0.42,12.36,29.56
2023-07-03,STORE_027,Chennai,SKU_140,very_high,16.05,0.57,11.32,20.78
2023-07-04,STORE_027,Chennai,SKU_140,very_high,16.16,0.77,13.9,18.42
2023-07-05,STORE_027,Chennai,SKU_140,very_high,16.16,0.36,8.85,23.47
2023-07-06,STORE_027,Chennai,SKU_140,very_high,16.18,0.81,14.45,17.91
2023-07-07,STORE_027,Chennai,SKU_140,very_high,16.18,0.8,14.27,18.09
2023-07-01,STORE_039,Ahmedabad,SKU_052,high,25.05,0.35,13.41,36.69
2023-07-02,STORE_039,Ahmedabad,SKU_052,high,25.05,0.52,16.74,33.36
2023-07-03,STORE_039,Ahmedabad,SKU_052,high,20.18,0.54,13.76,26.6
2023-07-04,STORE_039,Ahmedabad,SKU_052,high,20.18,0.41,11.72,28.64
2023-07-05,STORE_039,Ahmedabad,SKU_052,high,20.18,0.56,14.14,26.22
2023-07-06,STORE_039,Ahmedabad,SKU_052,high,20.51,0.62,15.34,25.68
2023-07-07,STORE_039,Ahmedabad,SKU_052,high,20.57,0.39,11.67,29.47
2023-07-01,STORE_032,Kolkata,SKU_066,very_high,10.55,0.69,8.43,12.67
2023-07-02,STORE_032,Kolkata,SKU_066,very_high,10.54,0.68,8.35,12.73
2023-07-03,STORE_032,Kolkata,SKU_066,very_high,8.2,0.78,7.13,9.27
2023-07-04,STORE_032,Kolkata,SKU_066,very_high,8.2,0.33,4.31,12.09
2023-07-05,STORE_032,Kolkata,SKU_066,very_high,8.2,0.32,4.21,12.19
2023-07-06,STORE_032,Kolkata,SKU_066,very_high,8.27,0.78,7.17,9.37
2023-07-07,STORE_032,Kolkata,SKU_066,very_high,8.27,0.86,7.72,8.82
2023-07-01,STORE_046,Lucknow,SKU_085,high,13.18,0.71,10.77,15.59
2023-07-02,STORE_046,Lucknow,SKU_085,high,13.17,0.81,11.74,14.6
2023-07-03,STORE_046,Lucknow,SKU_085,high,9.96,0.6,7.25,12.67
2023-07-04,STORE_046,Lucknow,SKU_085,high,9.96,0.89,9.49,10.43
2023-07-05,STORE_046,Lucknow,SKU_085,high,9.96,0.4,5.76,14.16
2023-07-06,STORE_046,Lucknow,SKU_085,high,9.98,0.74,8.35,11.61
2023-07-07,STORE_046,Lucknow,SKU_085,high,9.98,0.42,5.94,14.02
2023-07-01,STORE_002,Mumbai,SKU_071,low,14.12,0.64,10.72,17.52
2023-07-02,STORE_002,Mumbai,SKU_071,low,14.1,0.4,8.16,20.04
2023-07-03,STORE_002,Mumbai,SKU_071,low,10.92,0.44,6.64,15.2
2023-07-04,STORE_002,Mumbai,SKU_071,low,10.92,0.34,5.78,16.06
2023-07-05,STORE_002,Mumbai,SKU_071,low,10.92,0.78,9.51,12.33
2023-07-06,STORE_002,Mumbai,SKU_071,low,10.91,0.47,6.87,14.95
2023-07-07,STORE_002,Mumbai,SKU_071,low,10.91,0.37,6.04,15.78
2023-07-01,STORE_027,Chennai,SKU_029,very_high,7.42,0.89,7.08,7.76
2023-07-02,STORE_027,Chennai,SKU_029,very_high,7.41,0.58,5.3,9.52
2023-07-03,STORE_027,Chennai,SKU_029,very_high,5.72,0.35,3.08,8.36
2023-07-04,STORE_027,Chennai,SKU_029,very_high,5.72,0.44,3.47,7.97
2023-07-05,STORE_027,Chennai,SKU_029,very_high,5.72,0.47,3.6,7.84
2023-07-06,STORE_027,Chennai,SKU_029,very_high,5.85,0.6,4.27,7.43
2023-07-07,STORE_027,Chennai,SKU_029,very_high,5.85,0.49,3.8,7.9
2023-07-01,STORE_009,Delhi,SKU_087,very_high,11.44,0.48,7.27,15.61
2023-07-02,STORE_009,Delhi,SKU_087,very_high,11.42,0.58,8.16,14.68
2023-07-03,STORE_009,Delhi,SKU_087,very_high,8.76,0.32,4.54,12.98
2023-07-04,STORE_009,Delhi,SKU_087,very_high,8.76,0.54,6.0,11.52
2023-07-05,STORE_009,Delhi,SKU_087,very_high,8.76,0.53,5.93,11.59
2023-07-06,STORE_009,Delhi,SKU_087,very_high,8.84,0.73,7.33,10.35
2023-07-07,STORE_009,Delhi,SKU_087,very_high,8.84,0.91,8.58,9.1
2023-07-01,STORE_037,Pune,SKU_081,high,13.57,0.71,11.11,16.03
2023-07-02,STORE_037,Pune,SKU_081,high,13.57,0.38,7.67,19.47
2023-07-03,STORE_037,Pune,SKU_081,high,10.57,0.89,10.07,11.07
2023-07-04,STORE_037,Pune,SKU_081,high,10.57,0.69,8.44,12.7
2023-07-05,STORE_037,Pune,SKU_081,high,10.57,0.34,5.58,15.56
2023-07-06,STORE_037,Pune,SKU_081,high,10.56,0.89,10.07,11.05
2023-07-07,STORE_037,Pune,SKU_081,high,10.56,0.44,6.45,14.67
2023-07-01,STORE_033,Kolkata,SKU_117,very_high,2.22,0.71,1.81,2.63
2023-07-02,STORE_033,Kolkata,SKU_117,very_high,2.22,0.45,1.37,3.07
2023-07-03,STORE_033,Kolkata,SKU_117,very_high,1.96,0.78,1.7,2.22
2023-07-04,STORE_033,Kolkata,SKU_117,very_high,1.96,0.41,1.14,2.78
2023-07-05,STORE_033,Kolkata,SKU_117,very_high,1.96,0.69,1.57,2.35
2023-07-06,STORE_033,Kolkata,SKU_117,very_high,1.95,0.58,1.39,2.51
2023-07-07,STORE_033,Kolkata,SKU_117,very_high,1.95,0.55,1.36,2.54
2023-07-01,STORE_028,Chennai,SKU_071,very_high,18.69,0.4,10.79,26.59
2023-07-02,STORE_028,Chennai,SKU_071,very_high,18.69,0.47,11.84,25.54
2023-07-03,STORE_028,Chennai,SKU_071,very_high,14.16,0.35,7.63,20.69
2023-07-04,STORE_028,Chennai,SKU_071,very_high,14.16,0.65,10.87,17.45
2023-07-05,STORE_028,Chennai,SKU_071,very_high,14.16,0.78,12.34,15.98
2023-07-06,STORE_028,Chennai,SKU_071,very_high,14.18,0.85,13.12,15.24
2023-07-07,STORE_028,Chennai,SKU_071,very_high,14.18,0.93,14.0,14.36
2023-07-01,STORE_022,Hyderabad,SKU_143,high,5.2,0.87,4.89,5.51
2023-07-02,STORE_022,Hyderabad,SKU_143,high,5.19,0.52,3.47,6.91
2023-07-03,STORE_022,Hyderabad,SKU_143,high,4.24,0.62,3.16,5.32
2023-07-04,STORE_022,Hyderabad,SKU_143,high,4.24,0.71,3.45,5.03
2023-07-05,STORE_022,Hyderabad,SKU_143,high,4.24,0.43,2.55,5.93
2023-07-06,STORE_022,Hyderabad,SKU_143,high,4.25,0.78,3.7,4.8
2023-07-07,STORE_022,Hyderabad,SKU_143,high,4.25,0.48,2.7,5.8
2023-07-01,STORE_005,Mumbai,SKU_071,high,14.12,0.37,7.86,20.38
2023-07-02,STORE_005,Mumbai,SKU_071,high,14.1,0.73,11.7,16.5
2023-07-03,STORE_005,Mumbai,SKU_071,high,10.92,0.61,8.05,13.79
2023-07-04,STORE_005,Mumbai,SKU_071,high,10.92,0.66,8.49,13.35
2023-07-05,STORE_005,Mumbai,SKU_071,high,10.92,0.74,9.14,12.7
2023-07-06,STORE_005,Mumbai,SKU_071,high,10.91,0.64,8.31,13.51
2023-07-07,STORE_005,Mumbai,SKU_071,high,10.91,0.71,8.93,12.89
2023-07-01,STORE_036,Pune,SKU_197,high,6.46,0.35,3.46,9.46
2023-07-02,STORE_036,Pune,SKU_197,high,6.46,0.9,6.19,6.73
2023-07-03,STORE_036,Pune,SKU_197,high,4.89,0.32,2.53,7.25
2023-07-04,STORE_036,Pune,SKU_197,high,4.89,0.92,4.77,5.01
2023-07-05,STORE_036,Pune,SKU_197,high,4.89,0.35,2.64,7.14
2023-07-06,STORE_036,Pune,SKU_197,high,4.9,0.78,4.27,5.53
2023-07-07,STORE_036,Pune,SKU_197,high,4.9,0.54,3.36,6.44
2023-07-01,STORE_010,Delhi,SKU_073,low,12.57,0.66,9.77,15.37
2023-07-02,STORE_010,Delhi,SKU_073,low,12.56,0.56,8.76,16.36
2023-07-03,STORE_010,Delhi,SKU_073,low,9.61,0.41,5.62,13.6
2023-07-04,STORE_010,Delhi,SKU_073,low,9.61,0.76,8.23,10.99
2023-07-05,STORE_010,Delhi,SKU_073,low,9.61,0.38,5.4,13.82
2023-07-06,STORE_010,Delhi,SKU_073,low,9.67,0.71,7.9,11.44
2023-07-07,STORE_010,Delhi,SKU_073,low,9.67,0.34,5.16,14.18
2023-07-01,STORE_049,Lucknow,SKU_081,high,13.9,0.65,10.71,17.09
2023-07-02,STORE_049,Lucknow,SKU_081,high,13.89,0.44,8.42,19.36
2023-07-03,STORE_049,Lucknow,SKU_081,high,10.84,0.57,7.63,14.05
2023-07-04,STORE_049,Lucknow,SKU_081,high,10.84,0.57,7.71,13.97
2023-07-05,STORE_049,Lucknow,SKU_081,high,10.84,0.45,6.7,14.98
2023-07-06,STORE_049,Lucknow,SKU_081,high,10.86,0.54,7.43,14.29
2023-07-07,STORE_049,Lucknow,SKU_081,high,10.86,0.62,8.14,13.58
2023-07-01,STORE_045,Jaipur,SKU_142,high,1.87,0.45,1.14,2.6
2023-07-02,STORE_045,Jaipur,SKU_142,high,1.87,0.51,1.23,2.51
2023-07-03,STORE_045,Jaipur,SKU_142,high,1.7,0.73,1.42,1.98
2023-07-04,STORE_045,Jaipur,SKU_142,high,1.7,0.94,1.69,1.71
2023-07-05,STORE_045,Jaipur,SKU_142,high,1.7,0.92,1.66,1.74
2023-07-06,STORE_045,Jaipur,SKU_142,high,1.69,0.9,1.62,1.76
2023-07-07,STORE_045,Jaipur,SKU_142,high,1.69,0.31,0.85,2.53
2023-07-01,STORE_002,Mumbai,SKU_082,very_high,4.9,0.83,4.46,5.34
2023-07-02,STORE_002,Mumbai,SKU_082,very_high,4.9,0.31,2.48,7.32
2023-07-03,STORE_002,Mumbai,SKU_082,very_high,3.87,0.94,3.83,3.91
2023-07-04,STORE_002,Mumbai,SKU_082,very_high,3.87,0.57,2.74,5.0
2023-07-05,STORE_002,Mumbai,SKU_082,very_high,3.87,0.56,2.72,5.02
2023-07-06,STORE_002,Mumbai,SKU_082,very_high,3.9,0.86,3.63,4.17
2023-07-07,STORE_002,Mumbai,SKU_082,very_high,3.9,0.51,2.59,5.21
2023-07-01,STORE_012,Delhi,SKU_131,medium,7.52,0.45,4.65,10.39
2023-07-02,STORE_012,Delhi,SKU_131,medium,7.5,0.92,7.31,7.69
2023-07-03,STORE_012,Delhi,SKU_131,medium,5.88,0.67,4.6,7.16
2023-07-04,STORE_012,Delhi,SKU_131,medium,5.88,0.51,3.88,7.88
2023-07-05,STORE_012,Delhi,SKU_131,medium,5.88,0.57,4.16,7.6
2023-07-06,STORE_012,Delhi,SKU_131,medium,5.93,0.66,4.6,7.26
2023-07-07,STORE_012,Delhi,SKU_131,medium,5.93,0.87,5.57,6.29
2023-07-01,STORE_014,Delhi,SKU_060,very_high,2.88,0.73,2.4,3.36
2023-07-02,STORE_014,Delhi,SKU_060,very_high,2.88,0.47,1.82,3.94
2023-07-03,STORE_014,Delhi,SKU_060,very_high,2.46,0.87,2.3,2.62
2023-07-04,STORE_014,Delhi,SKU_060,very_high,2.46,0.41,1.44,3.48
2023-07-05,STORE_014,Delhi,SKU_060,very_high,2.46,0.81,2.2,2.72
2023-07-06,STORE_014,Delhi,SKU_060,very_high,2.49,0.71,2.02,2.96
2023-07-07,STORE_014,Delhi,SKU_060,very_high,2.49,0.9,2.39,2.59
2023-07-01,STORE_044,Jaipur,SKU_162,high,3.94,0.68,3.13,4.75
2023-07-02,STORE_044,Jaipur,SKU_162,high,3.94,0.38,2.21,5.67
2023-07-03,STORE_044,Jaipur,SKU_162,high,3.16,0.53,2.13,4.19
2023-07-04,STORE_044,Jaipur,SKU_162,high,3.16,0.5,2.06,4.26
2023-07-05,STORE_044,Jaipur,SKU_162,high,3.16,0.57,2.24,4.08
2023-07-06,STORE_044,Jaipur,SKU_162,high,3.16,0.54,2.16,4.16
2023-07-07,STORE_044,Jaipur,SKU_162,high,3.16,0.43,1.9,4.42
2023-07-01,STORE_043,Jaipur,SKU_193,very_high,3.54,0.82,3.2,3.88
2023-07-02,STORE_043,Jaipur,SKU_193,very_high,3.54,0.85,3.28,3.8
2023-07-03,STORE_043,Jaipur,SKU_193,very_high,2.9,0.67,2.28,3.52
2023-07-04,STORE_043,Jaipur,SKU_193,very_high,2.9,0.84,2.66,3.14
2023-07-05,STORE_043,Jaipur,SKU_193,very_high,2.9,0.77,2.5,3.3
2023-07-06,STORE_043,Jaipur,SKU_193,very_high,2.9,0.83,2.63,3.17
2023-07-07,STORE_043,Jaipur,SKU_193,very_high,2.9,0.54,1.99,3.81
2023-07-01,STORE_006,Mumbai,SKU_115,high,3.85,0.78,3.36,4.34
2023-07-02,STORE_006,Mumbai,SKU_115,high,3.85,0.72,3.17,4.53
2023-07-03,STORE_006,Mumbai,SKU_115,high,3.07,0.45,1.88,4.26
2023-07-04,STORE_006,Mumbai,SKU_115,high,3.07,0.76,2.63,3.51
2023-07-05,STORE_006,Mumbai,SKU_115,high,3.07,0.9,2.96,3.18
2023-07-06,STORE_006,Mumbai,SKU_115,high,3.1,0.81,2.77,3.43
2023-07-07,STORE_006,Mumbai,SKU_115,high,3.1,0.74,2.59,3.61
2023-07-01,STORE_008,Mumbai,SKU_143,low,13.76,0.53,9.34,18.18
2023-07-02,STORE_008,Mumbai,SKU_143,low,13.74,0.87,12.84,14.64
2023-07-03,STORE_008,Mumbai,SKU_143,low,10.54,0.47,6.64,14.44
2023-07-04,STORE_008,Mumbai,SKU_143,low,10.54,0.42,6.28,14.8
2023-07-05,STORE_008,Mumbai,SKU_143,low,10.54,0.69,8.45,12.63
2023-07-06,STORE_008,Mumbai,SKU_143,low,10.53,0.45,6.48,14.58
2023-07-07,STORE_008,Mumbai,SKU_143,low,10.53,0.4,6.07,14.99
2023-07-01,STORE_020,Bangalore,SKU_182,very_high,4.89,0.46,3.03,6.75
2023-07-02,STORE_020,Bangalore,SKU_182,very_high,4.89,0.5,3.21,6.57
2023-07-03,STORE_020,Bangalore,SKU_182,very_high,3.93,0.33,2.06,5.8
2023-07-04,STORE_020,Bangalore,SKU_182,very_high,3.93,0.68,3.11,4.75
2023-07-05,STORE_020,Bangalore,SKU_182,very_high,3.93,0.51,2.59,5.27
2023-07-06,STORE_020,Bangalore,SKU_182,very_high,3.93,0.9,3.77,4.09
2023-07-07,STORE_020,Bangalore,SKU_182,very_high,3.93,0.67,3.1,4.76
2023-07-01,STORE_023,Hyderabad,SKU_196,high,4.88,0.93,4.8,4.96
2023-07-02,STORE_023,Hyderabad,SKU_196,high,4.88,0.95,4.87,4.89
2023-07-03,STORE_023,Hyderabad,SKU_196,high,3.87,0.87,3.62,4.12
2023-07-04,STORE_023,Hyderabad,SKU_196,high,3.87,0.86,3.61,4.13
2023-07-05,STORE_023,Hyderabad,SKU_196,high,3.87,0.54,2.66,5.08
2023-07-06,STORE_023,Hyderabad,SKU_196,high,3.86,0.76,3.3,4.42
2023-07-07,STORE_023,Hyderabad,SKU_196,high,3.86,0.61,2.84,4.88
2023-07-01,STORE_047,Lucknow,SKU_037,medium,12.23,0.82,11.02,13.44
2023-07-02,STORE_047,Lucknow,SKU_037,medium,12.22,0.54,8.34,16.1
2023-07-03,STORE_047,Lucknow,SKU_037,medium,9.27,0.79,8.11,10.43
2023-07-04,STORE_047,Lucknow,SKU_037,medium,9.27,0.81,8.26,10.28
2023-07-05,STORE_047,Lucknow,SKU_037,medium,9.27,0.86,8.62,9.92
2023-07-06,STORE_047,Lucknow,SKU_037,medium,9.35,0.45,5.74,12.96
2023-07-07,STORE_047,Lucknow,SKU_037,medium,9.35,0.74,7.81,10.89
2023-07-01,STORE_040,Ahmedabad,SKU_093,medium,14.13,0.91,13.7,14.56
2023-07-02,STORE_040,Ahmedabad,SKU_093,medium,14.12,0.92,13.84,14.4
2023-07-03,STORE_040,Ahmedabad,SKU_093,medium,10.57,0.89,10.07,11.07
2023-07-04,STORE_040,Ahmedabad,SKU_093,medium,10.57,0.68,8.41,12.73
2023-07-05,STORE_040,Ahmedabad,SKU_093,medium,10.57,0.84,9.68,11.46
2023-07-06,STORE_040,Ahmedabad,SKU_093,medium,10.59,0.75,8.94,12.24
2023-07-07,STORE_040,Ahmedabad,SKU_093,medium,10.59,0.62,7.91,13.27
2023-07-01,STORE_018,Bangalore,SKU_071,very_high,12.7,0.36,6.94,18.46
2023-07-02,STORE_018,Bangalore,SKU_071,very_high,12.69,0.44,7.67,17.71
2023-07-03,STORE_018,Bangalore,SKU_071,very_high,10.18,0.37,5.61,14.75
2023-07-04,STORE_018,Bangalore,SKU_071,very_high,10.18,0.81,9.07,11.29
2023-07-05,STORE_018,Bangalore,SKU_071,very_high,10.18,0.33,5.31,15.05
2023-07-06,STORE_018,Bangalore,SKU_071,very_high,10.17,0.91,9.89,10.45
2023-07-07,STORE_018,Bangalore,SKU_071,very_high,10.17,0.91,9.87,10.47
2023-07-01,STORE_016,Bangalore,SKU_022,very_high,2.8,0.73,2.32,3.28
2023-07-02,STORE_016,Bangalore,SKU_022,very_high,2.8,0.77,2.41,3.19
2023-07-03,STORE_016,Bangalore,SKU_022,very_high,2.44,0.69,1.95,2.93
2023-07-04,STORE_016,Bangalore,SKU_022,very_high,2.44,0.4,1.41,3.47
2023-07-05,STORE_016,Bangalore,SKU_022,very_high,2.44,0.33,1.27,3.61
2023-07-06,STORE_016,Bangalore,SKU_022,very_high,2.44,0.73,2.02,2.86
2023-07-07,STORE_016,Bangalore,SKU_022,very_high,2.44,0.51,1.61,3.27
2023-07-01,STORE_004,Mumbai,SKU_167,low,14.92,0.63,11.3,18.54
2023-07-02,STORE_004,Mumbai,SKU_167,low,14.91,0.45,9.19,20.63
2023-07-03,STORE_004,Mumbai,SKU_167,low,11.67,0.34,6.18,17.16
2023-07-04,STORE_004,Mumbai,SKU_167,low,11.67,0.67,9.13,14.21
2023-07-05,STORE_004,Mumbai,SKU_167,low,11.67,0.75,9.83,13.51
2023-07-06,STORE_004,Mumbai,SKU_167,low,11.65,0.73,9.64,13.66
2023-07-07,STORE_004,Mumbai,SKU_167,low,11.65,0.68,9.19,14.11
2023-07-01,STORE_046,Lucknow,SKU_015,low,15.62,0.63,11.76,19.48
2023-07-02,STORE_046,Lucknow,SKU_015,low,15.62,0.87,14.64,16.6
2023-07-03,STORE_046,Lucknow,SKU_015,low,11.98,0.59,8.64,15.32
2023-07-04,STORE_046,Lucknow,SKU_015,low,11.98,0.37,6.6,17.36
2023-07-05,STORE_046,Lucknow,SKU_015,low,11.98,0.8,10.63,13.33
2023-07-06,STORE_046,Lucknow,SKU_015,low,12.0,0.94,11.86,12.14
2023-07-07,STORE_046,Lucknow,SKU_015,low,12.0,0.44,7.26,16.74
2023-07-01,STORE_025,Hyderabad,SKU_191,high,5.2,0.61,3.82,6.58
2023-07-02,STORE_025,Hyderabad,SKU_191,high,5.19,0.65,3.98,6.4
2023-07-03,STORE_025,Hyderabad,SKU_191,high,4.24,0.37,2.36,6.12
2023-07-04,STORE_025,Hyderabad,SKU_191,high,4.24,0.9,4.07,4.41
2023-07-05,STORE_025,Hyderabad,SKU_191,high,4.24,0.88,4.02,4.46
2023-07-06,STORE_025,Hyderabad,SKU_191,high,4.25,0.32,2.2,6.3
2023-07-07,STORE_025,Hyderabad,SKU_191,high,4.25,0.69,3.41,5.09
2023-07-01,STORE_003,Mumbai,SKU_020,very_high,12.57,0.52,8.38,16.76
2023-07-02,STORE_003,Mumbai,SKU_020,very_high,12.56,0.79,11.03,14.09
2023-07-03,STORE_003,Mumbai,SKU_020,very_high,9.61,0.33,5.0,14.22
2023-07-04,STORE_003,Mumbai,SKU_020,very_high,9.61,0.89,9.2,10.02
2023-07-05,STORE_003,Mumbai,SKU_020,very_high,9.61,0.35,5.21,14.01
2023-07-06,STORE_003,Mumbai,SKU_020,very_high,9.67,0.47,6.1,13.24
2023-07-07,STORE_003,Mumbai,SKU_020,very_high,9.67,0.65,7.43,11.91
2023-07-01,STORE_011,Delhi,SKU_151,very_high,3.85,0.89,3.67,4.03
2023-07-02,STORE_011,Delhi,SKU_151,very_high,3.85,0.43,2.3,5.4
2023-07-03,STORE_011,Delhi,SKU_151,very_high,3.07,0.82,2.77,3.37
2023-07-04,STORE_011,Delhi,SKU_151,very_high,3.07,0.71,2.5,3.64
2023-07-05,STORE_011,Delhi,SKU_151,very_high,3.07,0.61,2.28,3.86
2023-07-06,STORE_011,Delhi,SKU_151,very_high,3.1,0.39,1.76,4.44
2023-07-07,STORE_011,Delhi,SKU_151,very_high,3.1,0.76,2.64,3.56
2023-07-01,STORE_023,Hyderabad,SKU_017,high,1.99,0.58,1.43,2.55
2023-07-02,STORE_023,Hyderabad,SKU_017,high,1.99,0.89,1.91,2.07
2023-07-03,STORE_023,Hyderabad,SKU_017,high,1.76,0.32,0.91,2.61
2023-07-04,STORE_023,Hyderabad,SKU_017,high,1.76,0.44,1.07,2.45
2023-07-05,STORE_023,Hyderabad,SKU_017,high,1.76,0.64,1.34,2.18
2023-07-06,STORE_023,Hyderabad,SKU_017,high,1.76,0.62,1.32,2.2
2023-07-07,STORE_023,Hyderabad,SKU_017,high,1.76,0.35,0.95,2.57
2023-07-01,STORE_038,Ahmedabad,SKU_053,very_high,19.19,0.85,17.64,20.74
2023-07-02,STORE_038,Ahmedabad,SKU_053,very_high,19.19,0.45,11.79,26.59
2023-07-03,STORE_038,Ahmedabad,SKU_053,very_high,14.56,0.91,14.15,14.97
2023-07-04,STORE_038,Ahmedabad,SKU_053,very_high,14.56,0.9,13.97,15.15
2023-07-05,STORE_038,Ahmedabad,SKU_053,very_high,14.56,0.56,10.22,18.9
2023-07-06,STORE_038,Ahmedabad,SKU_053,very_high,14.58,0.5,9.57,19.59
2023-07-07,STORE_038,Ahmedabad,SKU_053,very_high,14.64,0.63,11.01,18.27
2023-07-01,STORE_034,Kolkata,SKU_019,medium,11.67,0.51,7.71,15.63
2023-07-02,STORE_034,Kolkata,SKU_019,medium,11.65,0.33,6.07,17.23
2023-07-03,STORE_034,Kolkata,SKU_019,medium,8.88,0.45,5.45,12.31
2023-07-04,STORE_034,Kolkata,SKU_019,medium,8.88,0.45,5.46,12.3
2023-07-05,STORE_034,Kolkata,SKU_019,medium,8.88,0.52,5.97,11.79
2023-07-06,STORE_034,Kolkata,SKU_019,medium,8.87,0.37,4.93,12.81
2023-07-07,STORE_034,Kolkata,SKU_019,medium,8.87,0.49,5.74,12.0
2023-07-01,STORE_045,Jaipur,SKU_019,low,1.87,0.75,1.58,2.16
2023-07-02,STORE_045,Jaipur,SKU_019,low,1.87,0.6,1.37,2.37
2023-07-03,STORE_045,Jaipur,SKU_019,low,1.7,0.74,1.42,1.98
2023-07-04,STORE_045,Jaipur,SKU_019,low,1.7,0.55,1.17,2.23
2023-07-05,STORE_045,Jaipur,SKU_019,low,1.7,0.9,1.64,1.76
2023-07-06,STORE_045,Jaipur,SKU_019,low,1.69,0.32,0.87,2.51
2023-07-07,STORE_045,Jaipur,SKU_019,low,1.69,0.5,1.1,2.28
2023-07-01,STORE_003,Mumbai,SKU_061,high,2.33,0.45,1.43,3.23
2023-07-02,STORE_003,Mumbai,SKU_061,high,2.33,0.37,1.29,3.37
2023-07-03,STORE_003,Mumbai,SKU_061,high,2.01,0.4,1.17,2.85
2023-07-04,STORE_003,Mumbai,SKU_061,high,2.01,0.31,1.01,3.01
2023-07-05,STORE_003,Mumbai,SKU_061,high,2.01,0.84,1.84,2.18
2023-07-06,STORE_003,Mumbai,SKU_061,high,2.04,0.7,1.65,2.43
2023-07-07,STORE_003,Mumbai,SKU_061,high,2.04,0.35,1.1,2.98
2023-07-01,STORE_013,Delhi,SKU_183,medium,6.47,0.78,5.63,7.31
2023-07-02,STORE_013,Delhi,SKU_183,medium,6.47,0.44,3.92,9.02
2023-07-03,STORE_013,Delhi,SKU_183,medium,4.85,0.4,2.81,6.89
2023-07-04,STORE_013,Delhi,SKU_183,medium,4.85,0.89,4.63,5.07
2023-07-05,STORE_013,Delhi,SKU_183,medium,4.85,0.33,2.54,7.16
2023-07-06,STORE_013,Delhi,SKU_183,medium,4.89,0.7,3.94,5.84
2023-07-07,STORE_013,Delhi,SKU_183,medium,4.89,0.32,2.5,7.28
2023-07-01,STORE_027,Chennai,SKU_088,medium,15.04,0.39,8.54,21.54
2023-07-02,STORE_027,Chennai,SKU_088,medium,15.02,0.85,13.86,16.18
2023-07-03,STORE_027,Chennai,SKU_088,medium,11.17,0.89,10.64,11.7
2023-07-04,STORE_027,Chennai,SKU_088,medium,11.17,0.4,6.47,15.87
2023-07-05,STORE_027,Chennai,SKU_088,medium,11.17,0.45,6.89,15.45
2023-07-06,STORE_027,Chennai,SKU_088,medium,11.2,0.41,6.57,15.83
2023-07-07,STORE_027,Chennai,SKU_088,medium,11.2,0.64,8.57,13.83
